filename,question,options,answer,category,id
BNATURE_4889.jpg,কোন জায়াগার সাথে সাদৃশ্য পূর্ণ ?,"['রাতার গুল', 'মহামায়া লেক', 'কুয়াকাটা', 'মেলখুম']",রাতার গুল,Food,P6BN4889
BNATURE_489.jpg,বাচ্চারা কোথায় ঘুড়ি উড়াচ্ছে ?,"['সরিষা ক্ষেতে', 'ধান ক্ষেতে', 'খোলা মাঠে', 'মাটির রাস্তায়']",সরিষা ক্ষেতে,Food,P6BN489
BNATURE_4891.jpg,এরকম দৃশ্য সাধারণত কখন দেখা যায় ?,"['নামাজের শেষে ফিরতি আসার সময়', 'বাজার করে আসার সময়', 'বিয়ের শেষে', 'স্কুল ছুটির সময়']",নামাজের শেষে ফিরতি আসার সময়,Food,P6BN4891
BNATURE_4892.jpg,ছবিটিতে কি দেখা যাচ্ছে ?,"['ছোট বেলার ফটো', 'ডিজিটাল প্রিন্ট', 'ল্যাব প্রিন্ট ফটো', 'উল্লেখযোগ্য কিছু নয়']",ছোট বেলার ফটো,Social Life,P6BN4892
BNATURE_4895.jpg,লোকটির কি ধরে দাড়িয়ে আছে ?,"['জাহাজের প্রপেলার', 'গাড়ির ইঞ্জিন', 'বিমানের ডানা', 'হেলিকপ্টারের পাখা']",জাহাজের প্রপেলার,Social Life,P6BN4895
BNATURE_4897.jpg,লোকটি ছাতা নিয়ে বসে আছে কেনো ?,"['রোদের জন্য', 'বৃষ্টির জন্য', 'ফ্যাশনের জন্য', 'ঘুমানোর জন্য']",রোদের জন্য,Social Life,P6BN4897
BNATURE_4898.jpg,ছবিতে কোন ধরনের দৃশ্য দেখা যাচ্ছে?,"['একটি নদীর দৃশ্য', 'একটি সমুদ্রের দৃশ্য', 'একটি পুকুরের দৃশ্য', 'একটি খালের দৃশ্য']",একটি নদীর দৃশ্য,Nature,P6BN4898
BNATURE_49.jpg,ছবিতে কোন শস্যের ক্ষেত দেখানো হয়েছে?,"['ধান', 'গম', 'পাট', 'ভুট্টা']",ধান,Nature,P6BN49
BNATURE_490.jpg,ছবিতে কি কি রঙের প্রাধান্য দেখা যাচ্ছে?,"['সবুজ এবং নীল', 'লাল এবং হলুদ', 'কালো এবং সাদা', 'ধূসর এবং বাদামী']",সবুজ এবং নীল,Nature,P6BN490
BNATURE_4900.jpg,সিলেটে কত পর্যন্ত লেখা আছে ?,"['১২', '১১', '২৩', '১৬']",১৬,Social Life,P6BN4900
BNATURE_4901.jpg,দুই তলায় কি আছে ?,"['মসজিদ', 'মন্দির', 'গির্জা', 'মার্কেট']",মসজিদ,Social Life,P6BN4901
BNATURE_4902.jpg,ছেলেরা কিভাবে যাচ্ছে  ?,"['সাইকেল চালিয়ে', 'হেটে', 'দৌড়িয়ে', 'গান গেয়ে']",সাইকেল চালিয়ে,Social Life,P6BN4902
BNATURE_4904.jpg,পানির লোকটির পেশা কি হতে পারে ?,"['জেলে', 'ব্যবসায়ী', 'কামার', 'নাপিত']",জেলে,Social Life,P6BN4904
BNATURE_4906.jpg,লোকটি মাথায় কি নিয়ে যাচ্ছে ?,"['ধান', 'সবজি', 'গুটে', 'বাঁশ']",ধান,Social Life,P6BN4906
BNATURE_4908.jpg,বাচ্চাগুলো কিসের উপর ভাসছে ?,"['কলাগাছের বেলা', 'নৌকা', 'জাহাজ', 'স্পিডবোট']",কলাগাছের বেলা,Social Life,P6BN4908
BNATURE_491.jpg,ছবিতে কোন ধরনের দৃশ্য দেখা যাচ্ছে?,"['একটি পুকুরের দৃশ্য', 'একটি নদীর দৃশ্য', 'একটি সমুদ্রের দৃশ্য', 'একটি লেকের দৃশ্য']",একটি পুকুরের দৃশ্য,Nature,P6BN491
BNATURE_4910.jpg,ছবিতে কি কি আছে ?,"['পাখি , মানুষ ,সাইকেল', 'আকাশ, মোটরবাইক, মানুষ', 'মানুষ ও গাড়ি', 'পাখি ও আকাশ']","পাখি , মানুষ ,সাইকেল",Nature,P6BN4910
BNATURE_4911.jpg,ছবিতে কোন পরিবহনটি দেখা যাচ্ছে?,"['রিকশা', 'ঠেলাগাড়ি', 'বাস', 'টেম্পো']",রিকশা,Nature,P6BN4911
BNATURE_4912.jpg,এরকম দোলনা কোথায় দেখা যায় ?,"['মেলায়', 'বাজারে', 'বিদেশে', 'নোয়াখালীতে']",মেলায়,Cultural Festivals,P6BN4912
BNATURE_4913.jpg,লোক টি একা কি করছে ?,"['প্রকৃতির সৌন্দর্য উপভোগ করছে', 'হারিয়ে গিয়েছে', 'মাঝি সে', 'রান্না করছে']",প্রকৃতির সৌন্দর্য উপভোগ করছে,Nature,P6BN4913
BNATURE_4914.jpg,লোকটির হাতে পতাকার কেনো ?,"['পতাকা বিক্রি করেন', 'পতাকা সংগ্রহ করেন', 'সরকারি লোক', 'গোয়েন্দা']",পতাকা বিক্রি করেন,Social Life,P6BN4914
BNATURE_4916.jpg,সব বাচ্চারে একসাথে জরো হয়েছে কেনো ?,"['ফুটবল খেলার জন্য', 'মারামারি করতে', 'স্কুলে যাওয়ার জন্য', 'গ্রুপ স্টাডি']",ফুটবল খেলার জন্য,Social Life,P6BN4916
BNATURE_4917.jpg,নৌকায় করে কি নিয়ে যাচ্ছে ?,"['পেয়ারা', 'আম', 'লিচু', 'কাঁঠাল']",পেয়ারা,Social Life,P6BN4917
BNATURE_4919.jpg,ছবিতে কোন ধরনের ভবন দেখা যাচ্ছে?,"['পুরনো ও পরিত্যক্ত', 'আধুনিক', 'ঐতিহাসিক', 'গ্রামীণ']",পুরনো ও পরিত্যক্ত,Arts & History,P6BN4919
BNATURE_492.jpg,ছবিতে কতজন লোক মাছ ধরছেন?,"['১ জন', '২ জন', '৩ জন', '৪ জন']",২ জন,Social Life,P6BN492
BNATURE_4922.jpg,নৌকায় মাঝির সাথে কে আছেন ?,"['স্ত্রী', 'যাত্রী', 'শিক্ষক', 'মহাজন']",স্ত্রী,Social Life,P6BN4922
BNATURE_4923.jpg,ছবিতে মহিলারা কি কাজ করছেন?,"['তারা প্লাস্টিক রিসাইকেল করছেন', 'তারা সবজি বিক্রি করছেন', 'তারা পোশাক তৈরি করছেন', 'তারা খেলনা তৈরি করছেন']",তারা প্লাস্টিক রিসাইকেল করছেন,Social Life,P6BN4923
BNATURE_4925.jpg,বাচ্চাটি গালে হাত দিয়ে আছে কেনো ?,"['ছবির তোলার জন্য', 'মেরেছে তাই', 'শরীরের জন্য উপকারী', 'জিদ করে']",ছবির তোলার জন্য,Social Life,P6BN4925
BNATURE_4926.jpg,ছবিতে কি ওড়ানো হচ্ছে?,"['ফানুস', 'ঘুড়ি', 'পাখি', 'এরোপ্লেন']",ফানুস,Arts & History,P6BN4926
BNATURE_4928.jpg,ছবিতে জেলে কি দিয়ে মাছ ধরছেন?,"['জাল', 'বড়শি', 'তেলাপিয়া', 'কেঁচো']",জাল,Social Life,P6BN4928
BNATURE_493.jpg,ছবিতে কোন অঞ্চলের দৃশ্য দেখা যাচ্ছে?,"['পার্বত্য চট্টগ্রাম', 'সিলেট', 'কক্সবাজার', 'সুন্দরবন']",পার্বত্য চট্টগ্রাম,Nature,P6BN493
BNATURE_4930.jpg,ছেলেটির হাতে কি আছে ?,"['টায়ার', 'প্লাস্টিক রিং', 'বাঁশের রিং', 'রড']",টায়ার,Social Life,P6BN4930
BNATURE_4933.jpg,ছবিতে কোন নদীর দৃশ্য দেখা যাচ্ছে?,"['মেঘনা নদী', 'যমুনা নদী', 'পিয়াইন নদী', 'কর্ণফুলী নদী']",পিয়াইন নদী,Nature,P6BN4933
BNATURE_4934.jpg,বাটি গুলো কিসের তৈরি ?,"['মাটির', 'কাঠের', 'স্টিলের', 'মেলামাইনের']",মাটির,Social Life,P6BN4934
BNATURE_4935.jpg,ছবিতে মানুষটি কোথায় দাঁড়িয়ে আছে?,"['নদীর ধারে', 'রাস্তার পাশে', 'ক্ষেতের মাঝে', 'ঘরের সামনে']",নদীর ধারে,Nature,P6BN4935
BNATURE_4936.jpg,ছবিতে মানুষগুলো কি ধরনের কাজ করছে বলে মনে হয়?,"['কৃষি কাজ', 'মৎস্য শিকার', 'নির্মাণ কাজ', 'পশু পালন']",নির্মাণ কাজ,Social Life,P6BN4936
BNATURE_4937.jpg,ছবিটি ধারা কি বোঝা যায় ?,"['ট্রাফিকের আনাগোনা', 'অনুষ্ঠান', 'মেলা', 'আড্ডা']",ট্রাফিকের আনাগোনা,Social Life,P6BN4937
BNATURE_4938.jpg,ছবিতে লোকটি কি করেছে ?,"['জাল ফেলেছে', 'ময়লা ফলেছে', 'গোসল করছে', 'সাঁতার কাটছে']",জাল ফেলেছে,Social Life,P6BN4938
BNATURE_4940.jpg,নৌকার মধ্যে কি আছে ?,"['কচুরিপানা', 'নারিকেল', 'তরমুজ', 'মাছ']",কচুরিপানা,Social Life,P6BN4940
BNATURE_4942.jpg,ছেলেটি টাকা নিচ্ছে কেনো ?,"['ফুল বিক্রি করে', 'ছিনতাই করে', 'ধমক দিয়ে', 'ভয় দেখিয়ে']",ফুল বিক্রি করে,Social Life,P6BN4942
BNATURE_4943.jpg,ছবিটিতে দেখানো পানকে কি বলে ?,"['মিষ্টি পান', 'জর্দা পান', 'আগুণ পান', 'রঙ্গিন পান']",মিষ্টি পান,Cultural Festivals,P6BN4943
BNATURE_4944.jpg,ছবিতে কোন পর্যটন কেন্দ্র দেখা যাচ্ছে?,"['জাফলং', 'বিছনাকান্দি', 'রাতারগুল', 'সাজেক']",জাফলং,Nature,P6BN4944
